id,name,country,type,description,phone,email,website,address,google_maps_url,lat,lng,services,languages,session_type,pricing,stakeholders,hours,verified,date_added
"uae-retrieve-mind-poly-clinic-psychiatrist-in-dubai-psycholo","Retrieve Mind Poly Clinic - Psychiatrist in Dubai, Psychologist in Dubai","UAE","Clinic","","+971 50 206 6563","","https://www.retrievemind.com/","Concord Tower - 1914, 19th Floor - Al Burooj St - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=Retrieve%20Mind%20Poly%20Clinic%20-%20Psychiatrist%20in%20Dubai%2C%20Psychologist%20in%20Dubai&query_place_id=ChIJr-OjueOEX6IRG7zfUF8R2jg","25.0978143","55.1561949","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 7 PM},{day:Tuesday,hours:9 AM to 9 PM},{day:Wednesday,hours:9 AM to 9 PM},{day:Thursday,hours:Closed},{day:Friday,hours:9 AM to 9 PM},{day:Saturday,hours:9 AM to 9 PM},{day:Sunday,hours:9 AM to 9 PM}","FALSE","2026-04-17"
"uae-aspris-wellbeing-centre-dubai-city-walk","Aspris Wellbeing Centre Dubai City Walk","UAE","Clinic","","+971 4 385 4493","","https://www.aspris.ae/?utm_source=google_my_business&utm_medium=referral&utm_campaign=dubai&utm_content=gmb","City Walk - Dubai - Building 19 Al Nuzha Street - Al Wasl - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=Aspris%20Wellbeing%20Centre%20Dubai%20City%20Walk&query_place_id=ChIJJ_hK3iVDXz4RX5IBtwRfzVQ","25.2011498","55.264128","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 8 PM},{day:Wednesday,hours:8 AM to 8 PM},{day:Thursday,hours:8 AM to 8 PM},{day:Friday,hours:8 AM to 6 PM},{day:Saturday,hours:8 AM to 6 PM},{day:Sunday,hours:9 AM to 6 PM}","FALSE","2026-04-17"
"uae-the-free-spirit-collective","The Free Spirit Collective","UAE","Clinic","","+971 4 285 2292","","https://thefreespiritcollective.earth/","Ground Floor City Walk - Building 5 - Happiness St - Al Wasl - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=The%20Free%20Spirit%20Collective&query_place_id=ChIJbwuQ2rlDXz4RkmJ0B4v709Q","25.2039498","55.2630334","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 8 PM},{day:Wednesday,hours:8 AM to 8 PM},{day:Thursday,hours:8 AM to 8 PM},{day:Friday,hours:8 AM to 6 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:9 AM to 8 PM}","FALSE","2026-04-17"
"uae-the-psychiatry-and-therapy-centre-healthcare-city-dubai-","The Psychiatry and Therapy Centre Healthcare City Dubai | Psychiatrists Dubai | Psychologist in Dubai","UAE","Clinic","","+971 4 422 1606","","https://psychiatryandtherapy.ae/","Units 6002, Building 64 - Block D - 6004 & 6005 15th St - Umm Hurair Second - Dubai Healthcare City - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=The%20Psychiatry%20and%20Therapy%20Centre%20Healthcare%20City%20Dubai%20%7C%20Psychiatrists%20Dubai%20%7C%20Psychologist%20in%20Dubai&query_place_id=ChIJNVjQdjRdXz4RWB1NoSimJQA","25.2339847","55.3182372","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 8 PM},{day:Wednesday,hours:8 AM to 8 PM},{day:Thursday,hours:8 AM to 8 PM},{day:Friday,hours:8 AM to 8 PM},{day:Saturday,hours:8 AM to 8 PM},{day:Sunday,hours:10 AM to 5 PM}","FALSE","2026-04-17"
"uae-thrive-wellbeing-centre-by-dr-sarah-rasmi","Thrive Wellbeing Centre by Dr. Sarah Rasmi","UAE","Clinic","","+971 56 895 2347","","https://www.thrive.ae/?utm_source=google&utm_medium=organic&utm_campaign=gmb","HDS Tower - Office 706 - 710 Cluster F - Al Thanyah Fifth - Jumeirah Lakes Towers - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=Thrive%20Wellbeing%20Centre%20by%20Dr.%20Sarah%20Rasmi&query_place_id=ChIJTXlH9CxuXz4RdUEvM7NL_HU","25.0724014","55.1424389","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 8 PM},{day:Tuesday,hours:9 AM to 8 PM},{day:Wednesday,hours:9 AM to 8 PM},{day:Thursday,hours:9 AM to 8 PM},{day:Friday,hours:9 AM to 8 PM},{day:Saturday,hours:10 AM to 7 PM},{day:Sunday,hours:9 AM to 5 PM}","FALSE","2026-04-17"
"uae-aspris-wellbeing-centre-dhcc","Aspris Wellbeing Centre DHCC","UAE","Clinic","","+971 4 385 4493","","https://www.aspris.ae/","Ground Floor, Building 64 - Block F Oud Metha Rd - Umm Hurair Second - Dubai Healthcare City - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=Aspris%20Wellbeing%20Centre%20DHCC&query_place_id=ChIJ9f__v9JCXz4RYBpmK8zjNAg","25.2339847","55.3182372","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 7 PM},{day:Tuesday,hours:8 AM to 7 PM},{day:Wednesday,hours:8 AM to 7 PM},{day:Thursday,hours:8 AM to 7 PM},{day:Friday,hours:8 AM to 5 PM},{day:Saturday,hours:10 AM to 5 PM},{day:Sunday,hours:9 AM to 6 PM}","FALSE","2026-04-17"
"uae-lifeworks-holistic-counselling-centre-mental-health-clin","LifeWorks Holistic Counselling Centre - Mental Health Clinic Dubai","UAE","Clinic","","+971 50 920 2206","","http://www.lifeworks.ae/","Al Meydan Rd - Al Qouz First - Al Quoz - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=LifeWorks%20Holistic%20Counselling%20Centre%20-%20Mental%20Health%20Clinic%20Dubai&query_place_id=ChIJh9ordzZqXz4RN514VUIt4ss","25.1734632","55.2550695","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 9 PM},{day:Wednesday,hours:8 AM to 9 PM},{day:Thursday,hours:8 AM to 9 PM},{day:Friday,hours:8 AM to 9 PM},{day:Saturday,hours:8 AM to 9 PM},{day:Sunday,hours:11 AM to 6 PM}","FALSE","2026-04-17"
"uae-nafsi-health","Nafsi Health","UAE","Clinic","","+971 4 393 0096","","https://nafsihealth.com/","St. 10c • Villa 41F - behind Jumeirah plaza - Jumeirah 1 - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=Nafsi%20Health&query_place_id=ChIJt1qubJRtXz4RXKtyRs7ARfU","25.2286675","55.2623003","","ar,en","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17"
"uae-open-minds-center-silicon-central-mall-silicon-oasis","OPEN MINDS Center, Silicon Central Mall, Silicon Oasis","UAE","Clinic","","+971 50 820 1716","","https://open-mindsuae.com/","Silicon Central Mall - B1 - Nadd Hessa - Dubai Silicon Oasis - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=OPEN%20MINDS%20Center%2C%20Silicon%20Central%20Mall%2C%20Silicon%20Oasis&query_place_id=ChIJycPFJh9lXz4RYUfEMeuL3Rw","25.1104704","55.3748998","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 8 PM},{day:Tuesday,hours:9 AM to 8 PM},{day:Wednesday,hours:9 AM to 8 PM},{day:Thursday,hours:9 AM to 8 PM},{day:Friday,hours:9 AM to 8 PM},{day:Saturday,hours:9 AM to 8 PM},{day:Sunday,hours:9 AM to 8 PM}","FALSE","2026-04-17"
"uae-sage-clinics","Sage Clinics","UAE","Clinic","","+971 4 575 5684","","http://www.sage-clinics.com/","Saaha Building - Block A Suite 519 - Burj Khalifa - Downtown Dubai - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=Sage%20Clinics&query_place_id=ChIJ1Z3gFfdpXz4R9rcm-PRNRkM","25.1928492","55.2779419","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 8 PM},{day:Wednesday,hours:8 AM to 8 PM},{day:Thursday,hours:8 AM to 8 PM},{day:Friday,hours:8 AM to 8 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:10 AM to 6 PM}","FALSE","2026-04-17"
"uae-chmc-clinic-for-psychiatry","CHMC Clinic for Psychiatry","UAE","Clinic","","+971 4 457 4240","","https://chmc-dubai.com/","Dubai Healthcare City, Al Razi Building, 3rd floor, Block B, Clinic 3006, Postbox: 126779, Phone: 00971 - 4 - 457 4240 - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=CHMC%20Clinic%20for%20Psychiatry&query_place_id=ChIJObybcTRdXz4ReHPKaaJoqto","25.2333553","55.3179614","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 6 PM},{day:Tuesday,hours:8 AM to 6 PM},{day:Wednesday,hours:8 AM to 6 PM},{day:Thursday,hours:8 AM to 6 PM},{day:Friday,hours:8 AM to 6 PM},{day:Saturday,hours:8 AM to 6 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17"
"uae-maudsley-health-child-and-family-centre","Maudsley Health - Child and Family Centre","UAE","Clinic","","+971 2 610 7777","","https://www.maudsleyhealth.com/?utm_source=GMB&utm_medium=Google&utm_campaign=Google+my+business+Maudsley+Health&utm_content=GBM","12 Al Mahhar St - Al Bateen - W18 03 - Abu Dhabi - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=Maudsley%20Health%20-%20Child%20and%20Family%20Centre&query_place_id=ChIJAQBA0eZlXj4RmkY0ukMisZg","24.4536429","54.3573293","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 8 PM},{day:Wednesday,hours:8 AM to 8 PM},{day:Thursday,hours:8 AM to 8 PM},{day:Friday,hours:8 AM to 8 PM},{day:Saturday,hours:9 AM to 6 PM},{day:Sunday,hours:9 AM to 6 PM}","FALSE","2026-04-17"
"uae-meer-psychiatry-clinic","Meer Psychiatry Clinic","UAE","Clinic","","+971 4 552 4643","","https://www.meerclinic.com/","Office 1814, Concord Tower - Al Sufouh - Dubai Media City - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=Meer%20Psychiatry%20Clinic&query_place_id=ChIJL4u7_IdrXz4RIYtuvz2HsDg","25.0978143","55.1561949","","ar,en","Unknown","Unknown","","{day:Monday,hours:10 AM to 7 PM},{day:Tuesday,hours:10 AM to 7 PM},{day:Wednesday,hours:10 AM to 7 PM},{day:Thursday,hours:10 AM to 7 PM},{day:Friday,hours:10 AM to 7 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:10 AM to 7 PM}","FALSE","2026-04-17"
"uae-dr-anees-ali-psychiatrist-sharjah-uae-mental-health-expe","Dr. Anees Ali - Psychiatrist - Sharjah & UAE - Mental Health Expert","UAE","Clinic","","+971 52 717 8518","","https://rayhanhealth.com/doctor/dr-anees-ali","Rayhan Gulf Medical Center, Coop. Building - First Floor - 10 43 St - Bu Shaghara - Hay Al Qasimiah - Sharjah - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=Dr.%20Anees%20Ali%20-%20Psychiatrist%20-%20Sharjah%20%26%20UAE%20-%20Mental%20Health%20Expert&query_place_id=ChIJS9kMiCBbXz4RXiSoTXmNR_w","25.3318917","55.3963107","","ar,en","Unknown","Unknown","","{day:Monday,hours:10 AM to 8 PM},{day:Tuesday,hours:10 AM to 8 PM},{day:Wednesday,hours:10 AM to 8 PM},{day:Thursday,hours:10 AM to 8 PM},{day:Friday,hours:10 AM to 8 PM},{day:Saturday,hours:10 AM to 8 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17"
"uae-beautiful-mind-medical-center-psychiatry-clinic","Beautiful Mind Medical Center, Psychiatry Clinic , مركز بيوتيفل مايند الطبي","UAE","Clinic","","+971 2 621 2230","","https://bmmc.ae/landing-page/","126 Yaw As Simaynah St - Al Muntazah - Zone 1 - Abu Dhabi - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=Beautiful%20Mind%20Medical%20Center%2C%20Psychiatry%20Clinic%20%2C%20%D9%85%D8%B1%D9%83%D8%B2%20%D8%A8%D9%8A%D9%88%D8%AA%D9%8A%D9%81%D9%84%20%D9%85%D8%A7%D9%8A%D9%86%D8%AF%20%D8%A7%D9%84%D8%B7%D8%A8%D9%8A&query_place_id=ChIJmaYmEHtCXj4RvasnFBMCvGs","24.4301858","54.4430827","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 8 PM},{day:Wednesday,hours:8 AM to 8 PM},{day:Thursday,hours:8 AM to 8 PM},{day:Friday,hours:8 AM to 8 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:8 AM to 8 PM}","FALSE","2026-04-17"
"uae-american-center-for-psychiatry-and-neurology-psychologis","American Center for Psychiatry and Neurology - Psychologist in Dubai | Psychiatrists Dubai","UAE","Clinic","","+971 800 2276","","https://americancenteruae.com/?utm_source=GMB&utm_medium=Google&utm_campaign=Google+my+business+Dubai","Sunset Mall - Jumeirah Beach Rd office 39 - 43 - 2nd Floor - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=American%20Center%20for%20Psychiatry%20and%20Neurology%20-%20Psychologist%20in%20Dubai%20%7C%20Psychiatrists%20Dubai&query_place_id=ChIJPzUSAQBCXz4RHEPUR1Qj078","25.1842835","55.2258217","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 8 PM},{day:Tuesday,hours:9 AM to 8 PM},{day:Wednesday,hours:9 AM to 8 PM},{day:Thursday,hours:9 AM to 8 PM},{day:Friday,hours:9 AM to 8 PM},{day:Saturday,hours:9 AM to 8 PM},{day:Sunday,hours:9 AM to 8 PM}","FALSE","2026-04-17"
"uae-brainhub-polyclinic-mental-health-clinic-dubai-for-adult","BrainHub Polyclinic-Mental Health Clinic Dubai for Adult and Child | Psychologist In Dubai | ADHD Treatment in Dubai","UAE","Clinic","","+971 56 777 8730","","https://www.brainhubuae.com/","Villa 03 - 02 Al Wasl Rd - Umm Suqeim Second - Umm Suqeim - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=BrainHub%20Polyclinic-Mental%20Health%20Clinic%20Dubai%20for%20Adult%20and%20Child%20%7C%20Psychologist%20In%20Dubai%20%7C%20ADHD%20Treatment%20in%20Dubai&query_place_id=ChIJ34iidW1pXz4Rtwd5bnr87k0","25.1421838","55.205603","","ar,en","Unknown","Unknown","","{day:Monday,hours:10 AM to 8 PM},{day:Tuesday,hours:10 AM to 8 PM},{day:Wednesday,hours:10 AM to 8 PM},{day:Thursday,hours:10 AM to 8 PM},{day:Friday,hours:10 AM to 8 PM},{day:Saturday,hours:10 AM to 8 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17"
"uae-american-wellness-center","American Wellness Center","UAE","Clinic","","+971 4 818 4900","","https://www.americanwellnesscenter.ae/","Ground Floor - Al Faris Building 39 - Dubai Healthcare City - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=American%20Wellness%20Center&query_place_id=ChIJIyaPNzZdXz4RdDwmeUhC2Rs","25.2300381","55.3241686","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 10 PM},{day:Tuesday,hours:8 AM to 10 PM},{day:Wednesday,hours:8 AM to 10 PM},{day:Thursday,hours:8 AM to 10 PM},{day:Friday,hours:8 AM to 10 PM},{day:Saturday,hours:8 AM to 10 PM},{day:Sunday,hours:10 AM to 7 PM}","FALSE","2026-04-17"
"uae-the-london-psychiatry-centre-at-emirates-hospitals-clini","The London Psychiatry Centre (at Emirates Hospitals Clinic)","UAE","Hospital","","+971 54 791 7187","","https://emirateshospitals.ae/services/psychiatry/","Al Habtoor Business Tower - 27th Floor - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=The%20London%20Psychiatry%20Centre%20(at%20Emirates%20Hospitals%20Clinic)&query_place_id=ChIJBYexg-drXz4R_VxsF7q-ZA8","25.0806744","55.1397921","","ar,en","Unknown","Unknown","","","FALSE","2026-04-17"
"uae-psychiatry-and-mental-wellness-clinic-in-dubai-zivanza-w","Psychiatry and Mental Wellness Clinic in Dubai | Zivanza Wellness | Best Psychiatrists & Psychologists in Dubai","UAE","Clinic","","+971 52 167 7884","","https://www.zivanza.org/","Metro - 102, Wafi Residence Office RHEU - Umm Hurair Second - Dubai Healthcare City - Dubai - United Arab Emirates","https://www.google.com/maps/search/?api=1&query=Psychiatry%20and%20Mental%20Wellness%20Clinic%20in%20Dubai%20%7C%20Zivanza%20Wellness%20%7C%20Best%20Psychiatrists%20%26%20Psychologists%20in%20Dubai&query_place_id=ChIJr1XvrtJdXz4RAf5oK4XTe60","25.231082","55.3202418","","ar,en","Unknown","Unknown","","{day:Monday,hours:9 AM to 9 PM},{day:Tuesday,hours:9 AM to 9 PM},{day:Wednesday,hours:9 AM to 9 PM},{day:Thursday,hours:9 AM to 9 PM},{day:Friday,hours:9 AM to 9 PM},{day:Saturday,hours:9 AM to 9 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17"
"qatar-mental-health-hospital-parking","Mental Health Hospital Parking","Qatar","Hospital","","","","","7GG9+45M, Doha, Qatar","https://www.google.com/maps/search/?api=1&query=Mental%20Health%20Hospital%20Parking&query_place_id=ChIJzY_-8HbFRT4RX9s0_J5v6iw","25.2760494","51.5177374","","ar,en","Unknown","Unknown","","","FALSE","2026-04-17"
"qatar-espoir-psychiatric-center","Espoir Psychiatric Center إسبوار للطب النفسي","Qatar","Clinic","","+974 7109 1001","","http://espoircenter.com/","Union Trust Tower, 1st Floor, Lusail, Qatar","https://www.google.com/maps/search/?api=1&query=Espoir%20Psychiatric%20Center%20%D8%A5%D8%B3%D8%A8%D9%88%D8%A7%D8%B1%20%D9%84%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A&query_place_id=ChIJx8_VcgDDRT4R60kDX5uMWsc","25.3959955","51.5207467","","ar,en","Unknown","Unknown","","{day:Monday,hours:8:30 AM to 9 PM},{day:Tuesday,hours:8:30 AM to 9 PM},{day:Wednesday,hours:8:30 AM to 9 PM},{day:Thursday,hours:8:30 AM to 9 PM},{day:Friday,hours:Closed},{day:Saturday,hours:8:30 AM to 9 PM},{day:Sunday,hours:8:30 AM to 9 PM}","FALSE","2026-04-17"
"qatar","مركز السنابل","Qatar","Clinic","","+974 7008 3700","","https://alsanabel.simplybook.me/","Westbay - Corniche, Al Nasr Tower A, Doha, Qatar","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%B3%D9%86%D8%A7%D8%A8%D9%84&query_place_id=ChIJRylMK7zFRT4RXxKb013hUR0","25.3128521","51.5190734","","ar,en","Unknown","Unknown","","{day:Monday,hours:10 AM to 4 PM, 7 to 11 PM},{day:Tuesday,hours:10 AM to 4 PM, 7 to 11 PM},{day:Wednesday,hours:10 AM to 4 PM, 7 to 11 PM},{day:Thursday,hours:10 AM to 4 PM, 7 to 11 PM},{day:Friday,hours:Closed},{day:Saturday,hours:12 to 4 PM, 7 PM to 12 AM},{day:Sunday,hours:10 AM to 4 PM, 7 to 11 PM}","FALSE","2026-04-17"
"qatar-al-sanabel-specialized-psychiatric-center","Al Sanabel Specialized Psychiatric Center","Qatar","Clinic","","","","https://alsanabel.qa/Psychiatry/","950, Doha, Qatar","https://www.google.com/maps/search/?api=1&query=Al%20Sanabel%20Specialized%20Psychiatric%20Center&query_place_id=ChIJY9EDaCLPRT4RU0avzg5hqY8","25.3135209","51.5202695","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 10 PM},{day:Tuesday,hours:8 AM to 10 PM},{day:Wednesday,hours:8 AM to 10 PM},{day:Thursday,hours:8 AM to 10 PM},{day:Friday,hours:Closed},{day:Saturday,hours:8 AM to 10 PM},{day:Sunday,hours:8 AM to 10 PM}","FALSE","2026-04-17"
"qatar-dr-madhu-pahwa-clinic","Dr. Madhu Pahwa Clinic","Qatar","Clinic","","+974 4486 7099","","https://drmadhuclinic.com/","8F6V+QMF, Al Ghariya St, Doha, Qatar","https://www.google.com/maps/search/?api=1&query=Dr.%20Madhu%20Pahwa%20Clinic&query_place_id=ChIJf0KM_j_bRT4RNVTmjpfdDEM","25.311947","51.4941765","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 4 PM},{day:Tuesday,hours:8 AM to 4 PM},{day:Wednesday,hours:8 AM to 4 PM},{day:Thursday,hours:Closed},{day:Friday,hours:Closed},{day:Saturday,hours:8 AM to 4 PM},{day:Sunday,hours:8 AM to 4 PM}","FALSE","2026-04-17"
"qatar-muaither-compound-2","Muaither Compound 2","Qatar","Clinic","","+974 4032 9221","","","7C77+47Q, Al-Rayyan, Qatar","https://www.google.com/maps/search/?api=1&query=Muaither%20Compound%202&query_place_id=ChIJvYEg0J7ZRT4RTKQwCjmJ3fs","25.262827","51.4132376","","ar,en","Unknown","Unknown","","{day:Monday,hours:7 AM to 2 PM},{day:Tuesday,hours:7 AM to 2 PM},{day:Wednesday,hours:7 AM to 2 PM},{day:Thursday,hours:7 AM to 2 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:7 AM to 2 PM}","FALSE","2026-04-17"
"qatar-hmc-geriatric-psychiatry-and-community-services","HMC Geriatric Psychiatry and Community Services","Qatar","PHCC","","+974 4032 9251","","","7C77+86X, Al-Rayyan, Qatar","https://www.google.com/maps/search/?api=1&query=HMC%20Geriatric%20Psychiatry%20and%20Community%20Services&query_place_id=ChIJL7q43hDZRT4RqqOcZgIy88M","25.2633611","51.4131165","","ar,en","Unknown","Unknown","","{day:Monday,hours:7 AM to 3 PM},{day:Tuesday,hours:7 AM to 3 PM},{day:Wednesday,hours:7 AM to 3 PM},{day:Thursday,hours:7 AM to 3 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:7 AM to 3 PM}","FALSE","2026-04-17"
"qatar-the-international-medical-centre","The International Medical Centre","Qatar","Clinic","","+974 4488 4292","","http://www.theimcentre.com/","14 Sahat Street، Doha, Qatar, Po Box 19941, Qatar","https://www.google.com/maps/search/?api=1&query=The%20International%20Medical%20Centre&query_place_id=ChIJK-fBvPDcRT4RafXzAQdH_os","25.3569073","51.4793062","","ar,en","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 8 PM},{day:Wednesday,hours:8��AM to 8 PM},{day:Thursday,hours:8 AM to 6 PM},{day:Friday,hours:Closed},{day:Saturday,hours:8 AM to 4 PM},{day:Sunday,hours:8 AM to 8 PM}","FALSE","2026-04-17"
"qatar-odyssey-center","Odyssey Center","Qatar","Clinic","","+974 3381 1511","","https://odyssey-center.com/","Gate Mall, Bay, Tower 4, Zone 63, Street 905, 12th floor, Doha, Qatar","https://www.google.com/maps/search/?api=1&query=Odyssey%20Center&query_place_id=ChIJtbdk8nTFRT4R_uvPf0lnuW0","25.3218156","51.5248776","","ar,en","Unknown","Unknown","","{day:Monday,hours:10:30 AM to 6:30 PM},{day:Tuesday,hours:10:30 AM to 6:30 PM},{day:Wednesday,hours:10:30 AM to 6:30 PM},{day:Thursday,hours:10:30 AM to 6:30 PM},{day:Friday,hours:Closed},{day:Saturday,hours:Closed},{day:Sunday,hours:10:30 AM to 2 PM, 4:30 to 6 PM}","FALSE","2026-04-17"
"qatar-3pstein-1sland","3pstein 1sland","Qatar","Clinic","","","","","Ring Road East, Doha, Qatar","https://www.google.com/maps/search/?api=1&query=3pstein%201sland&query_place_id=ChIJF8ld1O3fRT4REK7gxoYQ-4g","25.3269294","51.354433","","ar,en","Unknown","Unknown","","","FALSE","2026-04-17"
"qatar-doha-clinic-hospital","Doha Clinic Hospital","Qatar","Hospital","","+974 4438 4333","","https://dohaclinichospital.com/","Al Mirqab Al Jadeed St, Doha, Qatar","https://www.google.com/maps/search/?api=1&query=Doha%20Clinic%20Hospital&query_place_id=ChIJRTjSbLjaRT4RLLHWDMJRfnQ","25.2739323","51.5032065","","ar,en","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17"
"qatar-amna-medical-center","Amna Medical Center","Qatar","Clinic","","+974 7000 3040","","https://www.amnamedical.com/","Building 40, Unit No، Zone 71, Street 73، 2 Zekreet St, Doha, Qatar","https://www.google.com/maps/search/?api=1&query=Amna%20Medical%20Center&query_place_id=ChIJg97N3eHdRT4RYCz6LcEX8ek","25.36072","51.4376753","","ar,en","Unknown","Unknown","","{day:Monday,hours:8:30 AM to 11 PM},{day:Tuesday,hours:8:30 AM to 11 PM},{day:Wednesday,hours:8:30 AM to 11 PM},{day:Thursday,hours:8:30 AM to 11 PM},{day:Friday,hours:1 to 10 PM},{day:Saturday,hours:8:30 AM to 11 PM},{day:Sunday,hours:8:30 AM to 11 PM}","FALSE","2026-04-17"
"qatar-al-ahli-hospital","Al-Ahli Hospital","Qatar","Hospital","","+974 4489 8888","","https://www.ahlihospital.com/","232 Building 142 Zone, 20 Ahmed Bin Ali St, Doha, Qatar","https://www.google.com/maps/search/?api=1&query=Al-Ahli%20Hospital&query_place_id=ChIJTxlYkzvbRT4RdNWngBVwu6g","25.3075536","51.4996276","","ar,en","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17"
"yemen-al-nafs-al-motmainah","Al Nafs Al Motmainah","Yemen","Clinic","","+967 778 453 438","","","R24M+Q5R, Aden, Yemen","https://www.google.com/maps/search/?api=1&query=Al%20Nafs%20Al%20Motmainah&query_place_id=ChIJT0Qt6dT39T0RGCd3jlfJGGk","12.8069905","45.0328822","","ar","Unknown","Unknown","","{day:Monday,hours:4 PM to 1 AM},{day:Tuesday,hours:4 PM to 1 AM},{day:Wednesday,hours:4 PM to 1 AM},{day:Thursday,hours:4 PM to 1 AM},{day:Friday,hours:4 PM to 1 AM},{day:Saturday,hours:4 PM to 1 AM},{day:Sunday,hours:4 PM to 1 AM}","FALSE","2026-04-17"
