scrape_id,query,country,name,category,address,phone,website,email,lat,lng,google_maps_url,rating,reviews_count,hours,approved,notes
"ChIJL4u7_IdrXz4RIYtuvz2HsDg","mental health clinic UAE","UAE","Meer Psychiatry Clinic","Mental health clinic","Office 1814, Concord Tower - Al Sufouh - Dubai Media City - Dubai - United Arab Emirates","+971 4 552 4643","https://www.meerclinic.com/","","25.0978143","55.1561949","https://www.google.com/maps/search/?api=1&query=Meer%20Psychiatry%20Clinic&query_place_id=ChIJL4u7_IdrXz4RIYtuvz2HsDg","5","18","[{""day"":""Monday"",""hours"":""10 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 7 PM""},{""day"":""Thursday"",""hours"":""10 AM to 7 PM""},{""day"":""Friday"",""hours"":""10 AM to 7 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""10 AM to 7 PM""}]","",""
"ChIJS9kMiCBbXz4RXiSoTXmNR_w","mental health clinic UAE","UAE","Dr. Anees Ali - Psychiatrist - Sharjah & UAE - Mental Health Expert","Psychiatrist","Rayhan Gulf Medical Center, Coop. Building - First Floor - 10 43 St - Bu Shaghara - Hay Al Qasimiah - Sharjah - United Arab Emirates","+971 52 717 8518","https://rayhanhealth.com/doctor/dr-anees-ali","","25.3318917","55.3963107","https://www.google.com/maps/search/?api=1&query=Dr.%20Anees%20Ali%20-%20Psychiatrist%20-%20Sharjah%20%26%20UAE%20-%20Mental%20Health%20Expert&query_place_id=ChIJS9kMiCBbXz4RXiSoTXmNR_w","5","3","[{""day"":""Monday"",""hours"":""10 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 8 PM""},{""day"":""Thursday"",""hours"":""10 AM to 8 PM""},{""day"":""Friday"",""hours"":""10 AM to 8 PM""},{""day"":""Saturday"",""hours"":""10 AM to 8 PM""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJmaYmEHtCXj4RvasnFBMCvGs","mental health clinic UAE","UAE","Beautiful Mind Medical Center, Psychiatry Clinic , مركز بيوتيفل مايند الطبي","Psychiatrist","126 Yaw As Simaynah St - Al Muntazah - Zone 1 - Abu Dhabi - United Arab Emirates","+971 2 621 2230","https://bmmc.ae/landing-page/","","24.4301858","54.4430827","https://www.google.com/maps/search/?api=1&query=Beautiful%20Mind%20Medical%20Center%2C%20Psychiatry%20Clinic%20%2C%20%D9%85%D8%B1%D9%83%D8%B2%20%D8%A8%D9%8A%D9%88%D8%AA%D9%8A%D9%81%D9%84%20%D9%85%D8%A7%D9%8A%D9%86%D8%AF%20%D8%A7%D9%84%D8%B7%D8%A8%D9%8A&query_place_id=ChIJmaYmEHtCXj4RvasnFBMCvGs","4.5","295","[{""day"":""Monday"",""hours"":""8 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 8 PM""},{""day"":""Thursday"",""hours"":""8 AM to 8 PM""},{""day"":""Friday"",""hours"":""8 AM to 8 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""8 AM to 8 PM""}]","",""
"ChIJPzUSAQBCXz4RHEPUR1Qj078","mental health clinic UAE","UAE","American Center for Psychiatry and Neurology - Psychologist in Dubai | Psychiatrists Dubai","Mental health clinic","Sunset Mall - Jumeirah Beach Rd office 39 - 43 - 2nd Floor - Dubai - United Arab Emirates","+971 800 2276","https://americancenteruae.com/?utm_source=GMB&utm_medium=Google&utm_campaign=Google+my+business+Dubai","","25.1842835","55.2258217","https://www.google.com/maps/search/?api=1&query=American%20Center%20for%20Psychiatry%20and%20Neurology%20-%20Psychologist%20in%20Dubai%20%7C%20Psychiatrists%20Dubai&query_place_id=ChIJPzUSAQBCXz4RHEPUR1Qj078","4.4","630","[{""day"":""Monday"",""hours"":""9 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 8 PM""},{""day"":""Thursday"",""hours"":""9 AM to 8 PM""},{""day"":""Friday"",""hours"":""9 AM to 8 PM""},{""day"":""Saturday"",""hours"":""9 AM to 8 PM""},{""day"":""Sunday"",""hours"":""9 AM to 8 PM""}]","",""
"ChIJ34iidW1pXz4Rtwd5bnr87k0","mental health clinic UAE","UAE","BrainHub Polyclinic-Mental Health Clinic Dubai for Adult and Child | Psychologist In Dubai | ADHD Treatment in Dubai","Mental health clinic","Villa 03 - 02 Al Wasl Rd - Umm Suqeim Second - Umm Suqeim - Dubai - United Arab Emirates","+971 56 777 8730","https://www.brainhubuae.com/","","25.1421838","55.205603","https://www.google.com/maps/search/?api=1&query=BrainHub%20Polyclinic-Mental%20Health%20Clinic%20Dubai%20for%20Adult%20and%20Child%20%7C%20Psychologist%20In%20Dubai%20%7C%20ADHD%20Treatment%20in%20Dubai&query_place_id=ChIJ34iidW1pXz4Rtwd5bnr87k0","4.8","83","[{""day"":""Monday"",""hours"":""10 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 8 PM""},{""day"":""Thursday"",""hours"":""10 AM to 8 PM""},{""day"":""Friday"",""hours"":""10 AM to 8 PM""},{""day"":""Saturday"",""hours"":""10 AM to 8 PM""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJIyaPNzZdXz4RdDwmeUhC2Rs","mental health clinic UAE","UAE","American Wellness Center","Mental health clinic","Ground Floor - Al Faris Building 39 - Dubai Healthcare City - Dubai - United Arab Emirates","+971 4 818 4900","https://www.americanwellnesscenter.ae/","","25.2300381","55.3241686","https://www.google.com/maps/search/?api=1&query=American%20Wellness%20Center&query_place_id=ChIJIyaPNzZdXz4RdDwmeUhC2Rs","4.5","523","[{""day"":""Monday"",""hours"":""8 AM to 10 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 10 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 10 PM""},{""day"":""Thursday"",""hours"":""8 AM to 10 PM""},{""day"":""Friday"",""hours"":""8 AM to 10 PM""},{""day"":""Saturday"",""hours"":""8 AM to 10 PM""},{""day"":""Sunday"",""hours"":""10 AM to 7 PM""}]","",""
"ChIJBYexg-drXz4R_VxsF7q-ZA8","mental health clinic UAE","UAE","The London Psychiatry Centre (at Emirates Hospitals Clinic)","Psychiatric hospital","Al Habtoor Business Tower - 27th Floor - Marsa Dubai - Dubai Marina - Dubai - United Arab Emirates","+971 54 791 7187","https://emirateshospitals.ae/services/psychiatry/","","25.0806744","55.1397921","https://www.google.com/maps/search/?api=1&query=The%20London%20Psychiatry%20Centre%20(at%20Emirates%20Hospitals%20Clinic)&query_place_id=ChIJBYexg-drXz4R_VxsF7q-ZA8","5","1","[]","",""
"ChIJr1XvrtJdXz4RAf5oK4XTe60","mental health clinic UAE","UAE","Psychiatry and Mental Wellness Clinic in Dubai | Zivanza Wellness | Best Psychiatrists & Psychologists in Dubai","Mental health clinic","Metro - 102, Wafi Residence Office RHEU - Umm Hurair Second - Dubai Healthcare City - Dubai - United Arab Emirates","+971 52 167 7884","https://www.zivanza.org/","","25.231082","55.3202418","https://www.google.com/maps/search/?api=1&query=Psychiatry%20and%20Mental%20Wellness%20Clinic%20in%20Dubai%20%7C%20Zivanza%20Wellness%20%7C%20Best%20Psychiatrists%20%26%20Psychologists%20in%20Dubai&query_place_id=ChIJr1XvrtJdXz4RAf5oK4XTe60","4.6","31","[{""day"":""Monday"",""hours"":""9 AM to 9 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 9 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 9 PM""},{""day"":""Thursday"",""hours"":""9 AM to 9 PM""},{""day"":""Friday"",""hours"":""9 AM to 9 PM""},{""day"":""Saturday"",""hours"":""9 AM to 9 PM""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJzY_-8HbFRT4RX9s0_J5v6iw","mental health clinic Qatar","Qatar","Mental Health Hospital Parking","Mental health service","7GG9+45M, Doha, Qatar","","","","25.2760494","51.5177374","https://www.google.com/maps/search/?api=1&query=Mental%20Health%20Hospital%20Parking&query_place_id=ChIJzY_-8HbFRT4RX9s0_J5v6iw","4.7","6","[]","",""
"ChIJx8_VcgDDRT4R60kDX5uMWsc","mental health clinic Qatar","Qatar","Espoir Psychiatric Center إسبوار للطب النفسي","Medical Center","Union Trust Tower, 1st Floor, Lusail, Qatar","+974 7109 1001","http://espoircenter.com/","","25.3959955","51.5207467","https://www.google.com/maps/search/?api=1&query=Espoir%20Psychiatric%20Center%20%D8%A5%D8%B3%D8%A8%D9%88%D8%A7%D8%B1%20%D9%84%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A&query_place_id=ChIJx8_VcgDDRT4R60kDX5uMWsc","4.9","102","[{""day"":""Monday"",""hours"":""8:30 AM to 9 PM""},{""day"":""Tuesday"",""hours"":""8:30 AM to 9 PM""},{""day"":""Wednesday"",""hours"":""8:30 AM to 9 PM""},{""day"":""Thursday"",""hours"":""8:30 AM to 9 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""8:30 AM to 9 PM""},{""day"":""Sunday"",""hours"":""8:30 AM to 9 PM""}]","",""
"ChIJRylMK7zFRT4RXxKb013hUR0","mental health clinic Qatar","Qatar","مركز السنابل","Mental health clinic","Westbay - Corniche, Al Nasr Tower A, Doha, Qatar","+974 7008 3700","https://alsanabel.simplybook.me/","","25.3128521","51.5190734","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%B3%D9%86%D8%A7%D8%A8%D9%84&query_place_id=ChIJRylMK7zFRT4RXxKb013hUR0","4.4","287","[{""day"":""Monday"",""hours"":""10 AM to 4 PM, 7 to 11 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 4 PM, 7 to 11 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 4 PM, 7 to 11 PM""},{""day"":""Thursday"",""hours"":""10 AM to 4 PM, 7 to 11 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""12 to 4 PM, 7 PM to 12 AM""},{""day"":""Sunday"",""hours"":""10 AM to 4 PM, 7 to 11 PM""}]","",""
"ChIJY9EDaCLPRT4RU0avzg5hqY8","mental health clinic Qatar","Qatar","Al Sanabel Specialized Psychiatric Center","Mental health clinic","950, Doha, Qatar","","https://alsanabel.qa/Psychiatry/","","25.3135209","51.5202695","https://www.google.com/maps/search/?api=1&query=Al%20Sanabel%20Specialized%20Psychiatric%20Center&query_place_id=ChIJY9EDaCLPRT4RU0avzg5hqY8","4.5","17","[{""day"":""Monday"",""hours"":""8 AM to 10 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 10 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 10 PM""},{""day"":""Thursday"",""hours"":""8 AM to 10 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""8 AM to 10 PM""},{""day"":""Sunday"",""hours"":""8 AM to 10 PM""}]","",""
"ChIJf0KM_j_bRT4RNVTmjpfdDEM","mental health clinic Qatar","Qatar","Dr. Madhu Pahwa Clinic","Psychiatrist","8F6V+QMF, Al Ghariya St, Doha, Qatar","+974 4486 7099","https://drmadhuclinic.com/","","25.311947","51.4941765","https://www.google.com/maps/search/?api=1&query=Dr.%20Madhu%20Pahwa%20Clinic&query_place_id=ChIJf0KM_j_bRT4RNVTmjpfdDEM","4.8","5","[{""day"":""Monday"",""hours"":""8 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 4 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""8 AM to 4 PM""},{""day"":""Sunday"",""hours"":""8 AM to 4 PM""}]","",""
"ChIJvYEg0J7ZRT4RTKQwCjmJ3fs","mental health clinic Qatar","Qatar","Muaither Compound 2","Mental health service","7C77+47Q, Al-Rayyan, Qatar","+974 4032 9221","","","25.262827","51.4132376","https://www.google.com/maps/search/?api=1&query=Muaither%20Compound%202&query_place_id=ChIJvYEg0J7ZRT4RTKQwCjmJ3fs","3.8","15","[{""day"":""Monday"",""hours"":""7 AM to 2 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 2 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 2 PM""},{""day"":""Thursday"",""hours"":""7 AM to 2 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""7 AM to 2 PM""}]","",""
"ChIJL7q43hDZRT4RqqOcZgIy88M","mental health clinic Qatar","Qatar","HMC Geriatric Psychiatry and Community Services","Community health center","7C77+86X, Al-Rayyan, Qatar","+974 4032 9251","","","25.2633611","51.4131165","https://www.google.com/maps/search/?api=1&query=HMC%20Geriatric%20Psychiatry%20and%20Community%20Services&query_place_id=ChIJL7q43hDZRT4RqqOcZgIy88M","4.5","2","[{""day"":""Monday"",""hours"":""7 AM to 3 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 3 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 3 PM""},{""day"":""Thursday"",""hours"":""7 AM to 3 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""7 AM to 3 PM""}]","",""
"ChIJK-fBvPDcRT4RafXzAQdH_os","mental health clinic Qatar","Qatar","The International Medical Centre","Medical Center","14 Sahat Street، Doha, Qatar, Po Box 19941, Qatar","+974 4488 4292","http://www.theimcentre.com/","","25.3569073","51.4793062","https://www.google.com/maps/search/?api=1&query=The%20International%20Medical%20Centre&query_place_id=ChIJK-fBvPDcRT4RafXzAQdH_os","4.5","171","[{""day"":""Monday"",""hours"":""8 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 8 PM""},{""day"":""Thursday"",""hours"":""8 AM to 6 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""8 AM to 4 PM""},{""day"":""Sunday"",""hours"":""8 AM to 8 PM""}]","",""
"ChIJtbdk8nTFRT4R_uvPf0lnuW0","mental health clinic Qatar","Qatar","Odyssey Center","Mental health clinic","Gate Mall, Bay, Tower 4, Zone 63, Street 905, 12th floor, Doha, Qatar","+974 3381 1511","https://odyssey-center.com/","","25.3218156","51.5248776","https://www.google.com/maps/search/?api=1&query=Odyssey%20Center&query_place_id=ChIJtbdk8nTFRT4R_uvPf0lnuW0","4.7","15","[{""day"":""Monday"",""hours"":""10:30 AM to 6:30 PM""},{""day"":""Tuesday"",""hours"":""10:30 AM to 6:30 PM""},{""day"":""Wednesday"",""hours"":""10:30 AM to 6:30 PM""},{""day"":""Thursday"",""hours"":""10:30 AM to 6:30 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""10:30 AM to 2 PM, 4:30 to 6 PM""}]","",""
"ChIJF8ld1O3fRT4REK7gxoYQ-4g","mental health clinic Qatar","Qatar","3pstein 1sland","Mental health clinic","Ring Road East, Doha, Qatar","","","","25.3269294","51.354433","https://www.google.com/maps/search/?api=1&query=3pstein%201sland&query_place_id=ChIJF8ld1O3fRT4REK7gxoYQ-4g","","","[]","",""
"ChIJRTjSbLjaRT4RLLHWDMJRfnQ","mental health clinic Qatar","Qatar","Doha Clinic Hospital","Hospital","Al Mirqab Al Jadeed St, Doha, Qatar","+974 4438 4333","https://dohaclinichospital.com/","","25.2739323","51.5032065","https://www.google.com/maps/search/?api=1&query=Doha%20Clinic%20Hospital&query_place_id=ChIJRTjSbLjaRT4RLLHWDMJRfnQ","4.1","2697","[{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}]","",""
"ChIJg97N3eHdRT4RYCz6LcEX8ek","mental health clinic Qatar","Qatar","Amna Medical Center","Medical Center","Building 40, Unit No، Zone 71, Street 73، 2 Zekreet St, Doha, Qatar","+974 7000 3040","https://www.amnamedical.com/","","25.36072","51.4376753","https://www.google.com/maps/search/?api=1&query=Amna%20Medical%20Center&query_place_id=ChIJg97N3eHdRT4RYCz6LcEX8ek","4.8","360","[{""day"":""Monday"",""hours"":""8:30 AM to 11 PM""},{""day"":""Tuesday"",""hours"":""8:30 AM to 11 PM""},{""day"":""Wednesday"",""hours"":""8:30 AM to 11 PM""},{""day"":""Thursday"",""hours"":""8:30 AM to 11 PM""},{""day"":""Friday"",""hours"":""1 to 10 PM""},{""day"":""Saturday"",""hours"":""8:30 AM to 11 PM""},{""day"":""Sunday"",""hours"":""8:30 AM to 11 PM""}]","",""
"ChIJTxlYkzvbRT4RdNWngBVwu6g","mental health clinic Qatar","Qatar","Al-Ahli Hospital","Hospital","232 Building 142 Zone, 20 Ahmed Bin Ali St, Doha, Qatar","+974 4489 8888","https://www.ahlihospital.com/","","25.3075536","51.4996276","https://www.google.com/maps/search/?api=1&query=Al-Ahli%20Hospital&query_place_id=ChIJTxlYkzvbRT4RdNWngBVwu6g","4","3059","[{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}]","",""
"ChIJQwf0v22D54gR_XtGTF7crL4","mental health clinic Qatar","Qatar","Celebrity Medical Center: Eldar Baigabatov, MD","Medical Center","1002 S Dillard St #106, Winter Garden, FL 34787","(407) 347-9886","https://www.celebritymedcenter.com/","","28.5526005","-81.5842253","https://www.google.com/maps/search/?api=1&query=Celebrity%20Medical%20Center%3A%20Eldar%20Baigabatov%2C%20MD&query_place_id=ChIJQwf0v22D54gR_XtGTF7crL4","4.1","64","[{""day"":""Monday"",""hours"":""8:30 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""8:30 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""8:30 AM to 4 PM""},{""day"":""Thursday"",""hours"":""8:30 AM to 4 PM""},{""day"":""Friday"",""hours"":""8:30 AM to 4 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJp4MjvB-xU4gRXFh4mnmQ8MQ","mental health clinic Tunisia","Tunisia","Tunisia Lumpford, LCSW","Mental health clinic","175 Kimel Park Dr #100, Winston-Salem, NC 27103","(336) 277-1800","https://www.novanthealth.org/pf/providers/1164978565/tunisia-lumpford?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=MG-313","","36.0573267","-80.3003026","https://www.google.com/maps/search/?api=1&query=Tunisia%20Lumpford%2C%20LCSW&query_place_id=ChIJp4MjvB-xU4gRXFh4mnmQ8MQ","","","[{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}]","",""
"ChIJT0Qt6dT39T0RGCd3jlfJGGk","mental health clinic Yemen","Yemen","Al Nafs Al Motmainah","Mental health clinic","R24M+Q5R, Aden, Yemen","+967 778 453 438","","","12.8069905","45.0328822","https://www.google.com/maps/search/?api=1&query=Al%20Nafs%20Al%20Motmainah&query_place_id=ChIJT0Qt6dT39T0RGCd3jlfJGGk","3.6","5","[{""day"":""Monday"",""hours"":""4 PM to 1 AM""},{""day"":""Tuesday"",""hours"":""4 PM to 1 AM""},{""day"":""Wednesday"",""hours"":""4 PM to 1 AM""},{""day"":""Thursday"",""hours"":""4 PM to 1 AM""},{""day"":""Friday"",""hours"":""4 PM to 1 AM""},{""day"":""Saturday"",""hours"":""4 PM to 1 AM""},{""day"":""Sunday"",""hours"":""4 PM to 1 AM""}]","",""
"ChIJm2bVw2rFAxYRV27PK9WqfW0","mental health clinic Yemen","Yemen","مستشفى فيض الحياة للطب النفسي Faidh Al-Hayat psychiatric hospital","Psychiatric hospital","Alharbi, Sanaa, Yemen","+967 1 671 805","","","15.2831984","44.2302576","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89%20%D9%81%D9%8A%D8%B6%20%D8%A7%D9%84%D8%AD%D9%8A%D8%A7%D8%A9%20%D9%84%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%20Faidh%20Al-Hayat%20psychiatric%20hospital&query_place_id=ChIJm2bVw2rFAxYRV27PK9WqfW0","4.1","34","[{""day"":""Monday"",""hours"":""8 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 8 PM""},{""day"":""Thursday"",""hours"":""8 AM to 8 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""8 AM to 8 PM""},{""day"":""Sunday"",""hours"":""8 AM to 8 PM""}]","",""
"ChIJc8PI7hvrAxYR4aOOtGH2Tig","mental health clinic Yemen","Yemen","عيادة طبية متنه","Mental health service","Matnah, Yemen","","","","15.2525945","44.0270562","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9%20%D8%B7%D8%A8%D9%8A%D8%A9%20%D9%85%D8%AA%D9%86%D9%87&query_place_id=ChIJc8PI7hvrAxYR4aOOtGH2Tig","4.6","5","[{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}]","",""
"ChIJYxmYewDFAxYRDIZLX3wu0AQ","mental health clinic Yemen","Yemen","عيادة القلوب الرحيمة","Mental health clinic","24 S 3, Sanaa, Yemen","+967 774 968 008","","","15.2768735","44.2365874","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9%20%D8%A7%D9%84%D9%82%D9%84%D9%88%D8%A8%20%D8%A7%D9%84%D8%B1%D8%AD%D9%8A%D9%85%D8%A9&query_place_id=ChIJYxmYewDFAxYRDIZLX3wu0AQ","5","1","[{""day"":""Monday"",""hours"":""8 AM to 10:15 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 10:15 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 10:15 PM""},{""day"":""Thursday"",""hours"":""8 AM to 10:15 PM""},{""day"":""Friday"",""hours"":""8 AM to 10:15 PM""},{""day"":""Saturday"",""hours"":""8 AM to 10:15 PM""},{""day"":""Sunday"",""hours"":""8 AM to 10:15 PM""}]","",""
"ChIJqYnbNnUf5D0Rig6QbH5pPi4","mental health clinic Yemen","Yemen","عيادة أبو عمار(صيدلية ومختبر)","Mental health clinic","WM8C+JM4, 23, الحاوي،،, Yemen","","","","15.9163881","48.6714144","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9%20%D8%A3%D8%A8%D9%88%20%D8%B9%D9%85%D8%A7%D8%B1(%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9%20%D9%88%D9%85%D8%AE%D8%AA%D8%A8%D8%B1)&query_place_id=ChIJqYnbNnUf5D0Rig6QbH5pPi4","","","[]","",""
"ChIJX1gtFgDPAxYRGkuCjhoZwrI","mental health clinic Yemen","Yemen","عيادة إتزّان للصحة النفسية - الدكتورة لول المريسي","Mental health clinic","67P3+M77, Hezyaz, Yemen","","","","15.236376","44.25313","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9%20%D8%A5%D8%AA%D8%B2%D9%91%D8%A7%D9%86%20%D9%84%D9%84%D8%B5%D8%AD%D8%A9%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%D8%A9%20-%20%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1%D8%A9%20%D9%84%D9%88%D9%84%20%D8%A7%D9%84%D9%85%D8%B1%D9%8A%D8%B3%D9%8A&query_place_id=ChIJX1gtFgDPAxYRGkuCjhoZwrI","","","[]","",""
"ChIJYzxaf1zbAxYRT7VDIGIu6qs","mental health clinic Yemen","Yemen","عيادة","Mental health clinic","952W+QJ6, Sanaa, Yemen","","","","15.3519088","44.1964245","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9&query_place_id=ChIJYzxaf1zbAxYRT7VDIGIu6qs","","","[]","",""
"ChIJ_1RAS94DHhYRCkWBNKValio","mental health clinic Yemen","Yemen","مركز الصفاء","Psychiatric hospital","VX7W+RX3 حي عبدالعزيز, المنصورة، Yemen","","","","12.8645038","44.9974357","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D8%B5%D9%81%D8%A7%D8%A1&query_place_id=ChIJ_1RAS94DHhYRCkWBNKValio","","","[]","",""
"ChIJEW5vcwDFAxYRbw_087YEeiE","mental health clinic Yemen","Yemen","ALMAHDA A","Mental health clinic","862Q+V8C، طريق, Sanaa, Yemen","","","","15.3023976","44.2382793","https://www.google.com/maps/search/?api=1&query=ALMAHDA%20A&query_place_id=ChIJEW5vcwDFAxYRbw_087YEeiE","","","[]","",""
"ChIJcSw4zQrrHBYRgoMpGqsoelY","mental health clinic Yemen","Yemen","مركز الهبوب الطبي","Psychotherapist","X5F9+GHM, R125, Ibb, Yemen","+967 777 445 515","","","13.9738322","44.1689093","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D9%87%D8%A8%D9%88%D8%A8%20%D8%A7%D9%84%D8%B7%D8%A8%D9%8A&query_place_id=ChIJcSw4zQrrHBYRgoMpGqsoelY","4.6","10","[{""day"":""Monday"",""hours"":""8 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 7 PM""},{""day"":""Thursday"",""hours"":""8 AM to 7 PM""},{""day"":""Friday"",""hours"":""8 AM to 7 PM""},{""day"":""Saturday"",""hours"":""8 AM to 7 PM""},{""day"":""Sunday"",""hours"":""8 AM to 7 PM""}]","",""
