id,name,country,type,description,phone,email,website,address,google_maps_url,lat,lng,services,languages,session_type,pricing,stakeholders,hours,verified,date_added,_flag_reason
"uae-mobile-crisis","Mobile Crisis","UAE","Helpline","","(615) 726-0125","","https://www.tn.gov/behavioral-health/crisis/continuum.html","275 Cumberland Bend, Nashville, TN 37228","https://www.google.com/maps/search/?api=1&query=Mobile%20Crisis&query_place_id=ChIJ6_cv0g1nZIgRMvegygFEeno","36.1945235","-86.7898233","","ar,en","Unknown","Unknown","","","FALSE","2026-04-17","coords_outside_UAE"
"yemen-heyma-yemeni-coffee-brunch","Heyma Yemeni Coffee & Brunch","Yemen","Clinic","","(415) 906-1040","","https://www.heymacoffeeca.com/","248 9th St, San Francisco, CA 94103","https://www.google.com/maps/search/?api=1&query=Heyma%20Yemeni%20Coffee%20%26%20Brunch&query_place_id=ChIJ9-7JeueBhYARkfO7QJFB93I","37.7742539","-122.4125269","","ar","Unknown","Unknown","","{day:Monday,hours:7 AM to 11:30 PM},{day:Tuesday,hours:7 AM to 11:30 PM},{day:Wednesday,hours:7 AM to 11:30 PM},{day:Thursday,hours:7 AM to 11:30 PM},{day:Friday,hours:7 AM to 12 AM},{day:Saturday,hours:7 AM to 12 AM},{day:Sunday,hours:7 AM to 11:30 PM}","FALSE","2026-04-17","coords_outside_Yemen"
"lebanon-lebanon-county-crisis-intervention-information-and-r","Lebanon County Crisis Intervention Information and Referral Center","Lebanon","Helpline","","(717) 274-3363","","https://www.wellspan.org/locations/lebanon-county-crisis-intervention-and-referral-services-loc0000169666","209 Hathaway Park, Lebanon, PA 17042","https://www.google.com/maps/search/?api=1&query=Lebanon%20County%20Crisis%20Intervention%20Information%20and%20Referral%20Center&query_place_id=ChIJYVKkH-ICxokRD3ZuM-cKz0g","40.336456","-76.4153595","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 8 PM},{day:Wednesday,hours:8 AM to 8 PM},{day:Thursday,hours:8 AM to 8 PM},{day:Friday,hours:8 AM to 8 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-acmh-inc","ACMH, Inc.","Lebanon","Clinic","","(212) 274-8558","","http://acmhnyc.org/","254 W 31st St 9th floor, New York, NY 10001","https://www.google.com/maps/search/?api=1&query=ACMH%2C%20Inc.&query_place_id=ChIJwVwIJq5ZwokR7YItzUmW8k0","40.749901","-73.994415","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 5 PM},{day:Tuesday,hours:9 AM to 5 PM},{day:Wednesday,hours:9 AM to 5 PM},{day:Thursday,hours:9 AM to 5 PM},{day:Friday,hours:9 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-lebanon-county-mental-health","Lebanon County Mental Health","Lebanon","Clinic","","(717) 274-3415","","https://lebanoncountypa.gov/departments/mhidei","220 E Lehman St, Lebanon, PA 17046","https://www.google.com/maps/search/?api=1&query=Lebanon%20County%20Mental%20Health&query_place_id=ChIJL3WiwwIDxokRL0oFdWmL6pQ","40.3461245","-76.4080059","","ar","Unknown","Unknown","","","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-st-ann-s-corner-of-harm-reduction","St. Ann's Corner of Harm Reduction","Lebanon","Clinic","","(718) 585-5544","","https://www.sachr.org/","886 Westchester Ave, Bronx, NY 10459","https://www.google.com/maps/search/?api=1&query=St.%20Ann's%20Corner%20of%20Harm%20Reduction&query_place_id=ChIJpYfSba31wokROvJRNMd_CzI","40.8205548","-73.8996461","","ar","Unknown","Unknown","","{day:Monday,hours:6 AM to 12 AM},{day:Tuesday,hours:6 AM to 12 AM},{day:Wednesday,hours:6 AM to 12 AM},{day:Thursday,hours:6 AM to 12 AM},{day:Friday,hours:6 AM to 12 AM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-headrest","Headrest","Lebanon","Clinic","","(603) 448-4400","","http://www.headrest.org/","14 Church St, Lebanon, NH 03766","https://www.google.com/maps/search/?api=1&query=Headrest&query_place_id=ChIJP8rT2Fe0tEwRBz78vF64SS8","43.6407235","-72.2520638","","ar","Unknown","Unknown","","","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-restorative-therapy-center-of-new-jersey","Restorative Therapy Center of New Jersey","Lebanon","Clinic","","(201) 897-2250","","https://www.restorativetherapynj.com/","","https://www.google.com/maps/search/?api=1&query=Restorative%20Therapy%20Center%20of%20New%20Jersey&query_place_id=ChIJLfXGgw_UDUQR-OHYIlRK0gI","40.073132","-74.724323","","ar","Unknown","Unknown","","{day:Monday,hours:Closed},{day:Tuesday,hours:10 AM to 5:30 PM},{day:Wednesday,hours:10 AM to 5:30 PM},{day:Thursday,hours:10 AM to 5:30 PM},{day:Friday,hours:10 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-mindset-counseling-llc","MindSet Counseling LLC","Lebanon","Clinic","","(914) 265-0348","","https://mindsetcounselingllc.com/","180 S Broadway Suite 310, White Plains, NY 10605","https://www.google.com/maps/search/?api=1&query=MindSet%20Counseling%20LLC&query_place_id=ChIJTbBt9lmVwokRX1QaXnPHA0g","41.023337","-73.7597875","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 9 PM},{day:Tuesday,hours:8 AM to 9 PM},{day:Wednesday,hours:8 AM to 9 PM},{day:Thursday,hours:8 AM to 9 PM},{day:Friday,hours:8 AM to 9 PM},{day:Saturday,hours:8 AM to 9 PM},{day:Sunday,hours:8 AM to 9 PM}","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-central-jersey-neurofeedback-mental-health-and-welln","Central Jersey Neurofeedback Mental Health and Wellness Center, LLC","Lebanon","Clinic","","(908) 373-5144","","http://www.centraljerseyneurofeedback.com/","1220 NJ-31 #10, Lebanon, NJ 08833","https://www.google.com/maps/search/?api=1&query=Central%20Jersey%20Neurofeedback%20Mental%20Health%20and%20Wellness%20Center%2C%20LLC&query_place_id=ChIJF8VgDL_zw4kRg5Ntr4VHWOo","40.6001509","-74.8735734","","ar","Unknown","Unknown","","{day:Monday,hours:10 AM to 7 PM},{day:Tuesday,hours:10 AM to 7 PM},{day:Wednesday,hours:10 AM to 7 PM},{day:Thursday,hours:10 AM to 7 PM},{day:Friday,hours:10 AM to 4 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-the-counseling-center","The Counseling Center","Lebanon","Clinic","","(914) 793-3388","","https://counselingcenter.org/","180 Pondfield Rd, Bronxville, NY 10708","https://www.google.com/maps/search/?api=1&query=The%20Counseling%20Center&query_place_id=ChIJv7uAR6-SwokROJ_MLqu3fKU","40.9365529","-73.8325376","","ar","Unknown","Unknown","","{day:Monday,hours:7 AM to 7:30 PM},{day:Tuesday,hours:7 AM to 7:30 PM},{day:Wednesday,hours:7 AM to 7:30 PM},{day:Thursday,hours:7 AM to 7:30 PM},{day:Friday,hours:7 AM to 6 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-child-play-therapy-with-a-family-connection","Child Play Therapy with a Family Connection","Lebanon","Clinic","","(908) 236-2763","","https://www.childplaytherapy1.com/contact","1360 US-22, Lebanon, NJ 08833","https://www.google.com/maps/search/?api=1&query=Child%20Play%20Therapy%20with%20a%20Family%20Connection&query_place_id=ChIJq6puWoWNw4kRKmPbOUSt29M","40.6444045","-74.8393473","","ar","Unknown","Unknown","","{day:Monday,hours:12 to 8 PM},{day:Tuesday,hours:12 to 8 PM},{day:Wednesday,hours:12 to 8 PM},{day:Thursday,hours:12 to 8 PM},{day:Friday,hours:12 to 8 PM},{day:Saturday,hours:9 AM to 3 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-md-progressive-therapy-llc","MD Progressive Therapy, LLC","Lebanon","Clinic","","(908) 524-1655","","https://mdolgostherapy.com/","496 US-22, Lebanon, NJ 08833","https://www.google.com/maps/search/?api=1&query=MD%20Progressive%20Therapy%2C%20LLC&query_place_id=ChIJlW-NFLCNw4kR5diygfFmrho","40.6386086","-74.7914433","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 8 PM},{day:Tuesday,hours:9 AM to 8 PM},{day:Wednesday,hours:9 AM to 8 PM},{day:Thursday,hours:9 AM to 8 PM},{day:Friday,hours:9 AM to 4 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-columbia-university-counseling-psychological-service","Columbia University Counseling & Psychological Services (CPS)","Lebanon","NGO","","(212) 854-2878","","https://www.health.columbia.edu/content/counseling-and-psychological-services","8th Floor, 2920 Broadway, New York, NY 10027","https://www.google.com/maps/search/?api=1&query=Columbia%20University%20Counseling%20%26%20Psychological%20Services%20(CPS)&query_place_id=ChIJ-TbZIsj3wokR2kUSUygfLdk","40.8068618","-73.9640204","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 5 PM},{day:Tuesday,hours:9 AM to 5 PM},{day:Wednesday,hours:9 AM to 5 PM},{day:Thursday,hours:9 AM to 5 PM},{day:Friday,hours:9 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-donna-gapas-lcsw","Donna Gapas, LCSW","Lebanon","Clinic","","(908) 581-4386","","http://www.donnagapaslcsw.com/","74 Main St, Lebanon, NJ 08833","https://www.google.com/maps/search/?api=1&query=Donna%20Gapas%2C%20LCSW&query_place_id=ChIJ_4W3DlGMw4kR6mxMRWuvmTM","40.6419877","-74.8350834","","ar","Unknown","Unknown","","","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-lifestance-therapists-psychiatrists-tarrytown","LifeStance Therapists & Psychiatrists Tarrytown","Lebanon","Clinic","","(914) 359-5841","","https://lifestance.com/location/tarrytown-ny-560-white-plains-road/?utm_source=gmb&utm_medium=organic&utm_campaign=locations","560 White Plains Rd Suite 215, Tarrytown, NY 10591","https://www.google.com/maps/search/?api=1&query=LifeStance%20Therapists%20%26%20Psychiatrists%20Tarrytown&query_place_id=ChIJlSUGTwqVwokRzmj0CkWOP70","41.0608758","-73.8394907","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 8 PM},{day:Tuesday,hours:9 AM to 8 PM},{day:Wednesday,hours:9 AM to 8 PM},{day:Thursday,hours:9 AM to 8 PM},{day:Friday,hours:9 AM to 8 PM},{day:Saturday,hours:9 AM to 5 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-the-center-for-behavior-therapy","The Center For Behavior Therapy","Lebanon","Clinic","","(914) 946-4666","","http://cognitivebehaviortherapy.com/","222 Westchester Ave # 406, White Plains, NY 10604","https://www.google.com/maps/search/?api=1&query=The%20Center%20For%20Behavior%20Therapy&query_place_id=ChIJtUjlrYaWwokR2X6Cepwz9L0","41.031589","-73.740223","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 10 PM},{day:Tuesday,hours:8 AM to 10 PM},{day:Wednesday,hours:8 AM to 10 PM},{day:Thursday,hours:8 AM to 10 PM},{day:Friday,hours:8 AM to 10 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-wellness-road-psychology","Wellness Road Psychology","Lebanon","Clinic","","(646) 798-2722","","https://wellnessroadpsychology.com/tarrytown-psychologists-and-therapists/","120 White Plains Rd #420, Tarrytown, NY 10591","https://www.google.com/maps/search/?api=1&query=Wellness%20Road%20Psychology&query_place_id=ChIJleM5iq7rwokRi44EjLSpvW4","41.063086","-73.858092","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 8 PM},{day:Tuesday,hours:9 AM to 8 PM},{day:Wednesday,hours:9 AM to 8 PM},{day:Thursday,hours:9 AM to 8 PM},{day:Friday,hours:9 AM to 8 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-center-for-psychological-services","Center For Psychological Services","Lebanon","Clinic","","(212) 678-3262","","http://www.tc.columbia.edu/","525 W 120th St #91, New York, NY 10027","https://www.google.com/maps/search/?api=1&query=Center%20For%20Psychological%20Services&query_place_id=ChIJH6IcYRX2wokR0b24-aHmvy8","40.8101745","-73.9606229","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 5 PM},{day:Tuesday,hours:9 AM to 5 PM},{day:Wednesday,hours:9 AM to 5 PM},{day:Thursday,hours:9 AM to 5 PM},{day:Friday,hours:9 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-westchester-mental-health-counseling","Westchester Mental Health Counseling","Lebanon","Clinic","","(973) 886-8209","","http://www.westchestermentalhealthcounseling.com/","280 Dobbs Ferry Rd Suite 200, White Plains, NY 10607","https://www.google.com/maps/search/?api=1&query=Westchester%20Mental%20Health%20Counseling&query_place_id=ChIJjZ2wW8-VwokRRsUfBcNrA-o","41.0393593","-73.8049159","","ar","Unknown","Unknown","","{day:Monday,hours:Closed},{day:Tuesday,hours:5 to 8:30 PM},{day:Wednesday,hours:5 to 8:30 PM},{day:Thursday,hours:5 to 8:30 PM},{day:Friday,hours:5 to 8:30 PM},{day:Saturday,hours:5 to 6 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-the-therapy-center","The Therapy Center","Lebanon","Clinic","","(914) 362-8308","","","333 Adams St, Bedford Hills, NY 10507","https://www.google.com/maps/search/?api=1&query=The%20Therapy%20Center&query_place_id=ChIJ516O_GWwwokRbszHoUdX9fg","41.2408083","-73.6894787","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 9 PM},{day:Tuesday,hours:9 AM to 9 PM},{day:Wednesday,hours:9 AM to 9 PM},{day:Thursday,hours:9 AM to 9 PM},{day:Friday,hours:9 AM to 7 PM},{day:Saturday,hours:8 AM to 5 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Lebanon"
"lebanon-center-for-resiliency-llc","Center for Resiliency, LLC","Lebanon","Clinic","","(201) 661-3375","","https://www.centerforresiliency.com/?utm_source=google&utm_medium=organic&utm_campaign=GBP","160 Summit Ave Suite 205, Montvale, NJ 07645","https://www.google.com/maps/search/?api=1&query=Center%20for%20Resiliency%2C%20LLC&query_place_id=ChIJpcYv0EzhwokRFezOqwYqdkw","41.0580066","-74.0635577","","ar","Unknown","Unknown","","{day:Monday,hours:8:30 AM to 8:30 PM},{day:Tuesday,hours:8:30 AM to 8:30 PM},{day:Wednesday,hours:8:30 AM to 8:30 PM},{day:Thursday,hours:8:30 AM to 8:30 PM},{day:Friday,hours:8:30 AM to 2 PM},{day:Saturday,hours:9 AM to 12 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Lebanon"
"morocco-charak-center-for-health-and-wellness","Charak Center for Health and Wellness","Morocco","Clinic","","(330) 722-1069","","https://www.charakcenter.com/","801 E Washington St #150, Medina, OH 44256","https://www.google.com/maps/search/?api=1&query=Charak%20Center%20for%20Health%20and%20Wellness&query_place_id=ChIJe5q6uRPIMIgRCyM4-Cy8aDg","41.1387748","-81.8484649","","ar,fr","Unknown","Unknown","","{day:Monday,hours:9 AM to 5:30 PM},{day:Tuesday,hours:9 AM to 5:30 PM},{day:Wednesday,hours:9 AM to 5:30 PM},{day:Thursday,hours:9 AM to 5:30 PM},{day:Friday,hours:9 AM to 5:30 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Morocco"
"morocco-center-for-behavioral-health-and-sleep-disorders","Center for Behavioral Health and Sleep Disorders","Morocco","Clinic","","(234) 564-6646","","http://cbhsd.com/","805 E Washington St Suite 200, Medina, OH 44256","https://www.google.com/maps/search/?api=1&query=Center%20for%20Behavioral%20Health%20and%20Sleep%20Disorders&query_place_id=ChIJ6T2zSgLJMIgRxyP3dzAkIZE","41.1400444","-81.8482856","","ar,fr","Unknown","Unknown","","{day:Monday,hours:8:30 AM to 4 PM},{day:Tuesday,hours:8:30 AM to 4 PM},{day:Wednesday,hours:8:30 AM to 4 PM},{day:Thursday,hours:8:30 AM to 4 PM},{day:Friday,hours:8:30 AM to 4 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Morocco"
"morocco-renaissance-behavioral-health-llc","Renaissance Behavioral Health, LLC","Morocco","Clinic","","(440) 606-2003","","https://www.rbhealthllc.com/","3740 Euclid Ave Suite 101, Cleveland, OH 44115","https://www.google.com/maps/search/?api=1&query=Renaissance%20Behavioral%20Health%2C%20LLC&query_place_id=ChIJF50FLs_7MIgRoqisdnP8Z7o","41.5029767","-81.6600108","","ar,fr","Unknown","Unknown","","{day:Monday,hours:9 AM to 4 PM},{day:Tuesday,hours:9 AM to 4 PM},{day:Wednesday,hours:9 AM to 4 PM},{day:Thursday,hours:9 AM to 4 PM},{day:Friday,hours:9 AM to 4 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Morocco"
"morocco-dr-barry-simon-do","Dr. Barry Simon, DO","Morocco","Clinic","","(216) 445-1954","","https://my.clevelandclinic.org/staff/4012-barry-simon","551 E Washington St, Chagrin Falls, OH 44022","https://www.google.com/maps/search/?api=1&query=Dr.%20Barry%20Simon%2C%20DO&query_place_id=ChIJUXh0BJn7MIgROEmvnnhCLQI","41.4257525","-81.3699553","","ar,fr","Unknown","Unknown","","{day:Monday,hours:8 AM to 5 PM},{day:Tuesday,hours:8 AM to 5 PM},{day:Wednesday,hours:8 AM to 5 PM},{day:Thursday,hours:8 AM to 5 PM},{day:Friday,hours:8 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Morocco"
"morocco-cleveland-clinic-marymount-hospital","Cleveland Clinic - Marymount Hospital","Morocco","Hospital","","(216) 581-0500","","https://my.clevelandclinic.org/locations/directions/210-marymount-hospital","12300 McCracken Rd, Garfield Heights, OH 44125","https://www.google.com/maps/search/?api=1&query=Cleveland%20Clinic%20-%20Marymount%20Hospital&query_place_id=ChIJwzhEf3zjMIgRXWPC799Gppc","41.4210153","-81.5983036","","ar,fr","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17","coords_outside_Morocco"
"morocco-cleveland-clinic-akron-general-health-wellness-cente","Cleveland Clinic Akron General Health & Wellness Center & Medical Office Building, Stow","Morocco","Clinic","","(330) 945-9300","","https://my.clevelandclinic.org/locations/directions/424-akron-general-health-and-wellness-center-stow--medical-office-building-stow","4300 Allen Rd, Stow, OH 44224","https://www.google.com/maps/search/?api=1&query=Cleveland%20Clinic%20Akron%20General%20Health%20%26%20Wellness%20Center%20%26%20Medical%20Office%20Building%2C%20Stow&query_place_id=ChIJ54dQooUnMYgRsVRNM-OSQfg","41.1850071","-81.4764968","","ar,fr","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17","coords_outside_Morocco"
"morocco-pamlico-counseling-center","Pamlico Counseling Center","Morocco","Clinic","","(252) 975-2027","","http://pamlicocounseling.com/","408 E 11th St, Washington, NC 27889","https://www.google.com/maps/search/?api=1&query=Pamlico%20Counseling%20Center&query_place_id=ChIJo_pss4sir4kRD3MhFJX2N5c","35.5489697","-77.0412354","","ar,fr","Unknown","Unknown","","{day:Monday,hours:8 AM to 7 PM},{day:Tuesday,hours:8 AM to 7 PM},{day:Wednesday,hours:8 AM to 7 PM},{day:Thursday,hours:8 AM to 7 PM},{day:Friday,hours:8 AM to 7 PM},{day:Saturday,hours:8 AM to 7 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Morocco"
"morocco-sonoma-county-mental-health-access-team","Sonoma County Mental Health Access Team","Morocco","Clinic","","(707) 565-6900","","https://sonomacounty.ca.gov/health-and-human-services/health-services/divisions/behavioral-health/services/accessing-mental-health-services","2235 Challenger Way, Santa Rosa, CA 95407","https://www.google.com/maps/search/?api=1&query=Sonoma%20County%20Mental%20Health%20Access%20Team&query_place_id=ChIJ413azI9HhIARNXm3owJ2jao","38.4254363","-122.751917","","ar,fr","Unknown","Unknown","","{day:Monday,hours:Open 24 hours},{day:Tuesday,hours:Open 24 hours},{day:Wednesday,hours:Open 24 hours},{day:Thursday,hours:Open 24 hours},{day:Friday,hours:Open 24 hours},{day:Saturday,hours:Open 24 hours},{day:Sunday,hours:Open 24 hours}","FALSE","2026-04-17","coords_outside_Morocco"
"oman-the-counseling-and-psychotherapy-center","The Counseling and Psychotherapy Center","Oman","Clinic","","(559) 788-7777","","http://www.cpcamerica.com/","156 N J St, Tulare, CA 93274","https://www.google.com/maps/search/?api=1&query=The%20Counseling%20and%20Psychotherapy%20Center&query_place_id=ChIJb1UUr5grlYAReFRAZ4rPCcM","36.2089058","-119.3472756","","ar,en","Unknown","Unknown","","{day:Monday,hours:7 AM to 9 PM},{day:Tuesday,hours:7 AM to 9 PM},{day:Wednesday,hours:7 AM to 9 PM},{day:Thursday,hours:7 AM to 9 PM},{day:Friday,hours:7 AM to 9 PM},{day:Saturday,hours:7 AM to 9 PM},{day:Sunday,hours:7 AM to 9 PM}","FALSE","2026-04-17","coords_outside_Oman"
"qatar-benjamin-behaviour-health","Benjamin Behaviour Health","Qatar","Clinic","","(832) 813-0004","","","1500 S Dairy Ashford Rd, Houston, TX 77077","https://www.google.com/maps/search/?api=1&query=Benjamin%20Behaviour%20Health&query_place_id=ChIJxwZEdCLDQIYRjBzmVkgUjQY","29.7529622","-95.6067839","","ar,en","Unknown","Unknown","","","FALSE","2026-04-17","coords_outside_Qatar"
"iran-dr-nazanin-moali-ph-d","Dr. Nazanin Moali, Ph.D.","Iran","Clinic","","(310) 600-9912","","","24520 Hawthorne Blvd STE 208, Torrance, CA 90505","https://www.google.com/maps/search/?api=1&query=Dr.%20Nazanin%20Moali%2C%20Ph.D.&query_place_id=ChIJW4njNB1L3YARESiwzkDITgg","33.79872","-118.350135","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 8 PM},{day:Tuesday,hours:8 AM to 7 PM},{day:Wednesday,hours:11 AM to 9 PM},{day:Thursday,hours:8 AM to 8 PM},{day:Friday,hours:9 AM to 6 PM},{day:Saturday,hours:10 AM to 2 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-cope-psychological-center","COPE Psychological Center","Iran","Clinic","","(310) 453-8788","","http://www.copepsychology.com/","1849 Sawtelle Blvd #610, Los Angeles, CA 90025","https://www.google.com/maps/search/?api=1&query=COPE%20Psychological%20Center&query_place_id=ChIJoSDv_x-7woARuGGKmt2JCsc","34.0425252","-118.4454707","","ar","Unknown","Unknown","","{day:Monday,hours:7 AM to 10 PM},{day:Tuesday,hours:7 AM to 10 PM},{day:Wednesday,hours:7 AM to 10 PM},{day:Thursday,hours:7 AM to 10 PM},{day:Friday,hours:7 AM to 10 PM},{day:Saturday,hours:7 AM to 10 PM},{day:Sunday,hours:7 AM to 10 PM}","FALSE","2026-04-17","coords_outside_Iran"
"iran-counseling-services-inc-la-peace-of-mind","Counseling Services, Inc. / LA Peace of Mind","Iran","Clinic","","(310) 410-9504","","https://www.lapeaceofmind.com/","5800 Hannum Ave #100, Culver City, CA 90230","https://www.google.com/maps/search/?api=1&query=Counseling%20Services%2C%20Inc.%20%2F%20LA%20Peace%20of%20Mind&query_place_id=ChIJo8Wp3Vm3woAR3TDyff9iE3k","33.9868472","-118.3857906","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 8 PM},{day:Tuesday,hours:9 AM to 8 PM},{day:Wednesday,hours:9 AM to 8 PM},{day:Thursday,hours:9 AM to 8 PM},{day:Friday,hours:9 AM to 8 PM},{day:Saturday,hours:9 AM to 4 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-mind-therapy-center","Mind Therapy Center","Iran","Clinic","","(310) 286-1480","","http://www.nanazpirnia.com/contact-us/","400 S Beverly Dr #440, Beverly Hills, CA 90212","https://www.google.com/maps/search/?api=1&query=Mind%20Therapy%20Center&query_place_id=ChIJr1xeuVS5woAR5Djc-3GyNEo","34.059222","-118.397889","","ar","Unknown","Unknown","","{day:Monday,hours:10 AM to 5 PM},{day:Tuesday,hours:10 AM to 5 PM},{day:Wednesday,hours:10 AM to 5 PM},{day:Thursday,hours:10 AM to 5 PM},{day:Friday,hours:10 AM to 5 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-shirin-khanideh-psyd","Shirin Khanideh PsyD","Iran","Clinic","","(949) 870-7776","","http://www.drshirink.com/","8 Corporate Park #300, Irvine, CA 92606","https://www.google.com/maps/search/?api=1&query=Shirin%20Khanideh%20PsyD&query_place_id=ChIJ8TX4Fyfc3IARV-vUT24JsM4","33.6910267","-117.8290981","","ar","Unknown","Unknown","","{day:Monday,hours:8 AM to 6 PM},{day:Tuesday,hours:8 AM to 6 PM},{day:Wednesday,hours:8 AM to 6 PM},{day:Thursday,hours:8 AM to 6 PM},{day:Friday,hours:8 AM to 2 PM},{day:Saturday,hours:Closed},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-dr-shirin-tabib-lmft","Dr. Shirin Tabib, LMFT","Iran","Clinic","","(310) 903-9181","","http://www.shirintabib.com/","11633 San Vicente Blvd #318a, Los Angeles, CA 90049","https://www.google.com/maps/search/?api=1&query=Dr.%20Shirin%20Tabib%2C%20LMFT&query_place_id=ChIJ4Xsqd5e8woAR4jdJUwaol_0","34.054242","-118.463241","","ar","Unknown","Unknown","","{day:Monday,hours:7 AM to 5 PM},{day:Tuesday,hours:7 AM to 5 PM},{day:Wednesday,hours:7 AM to 5 PM},{day:Thursday,hours:7 AM to 5 PM},{day:Friday,hours:7 AM to 5 PM},{day:Saturday,hours:9 to 11 AM},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
"iran-dr-shirin-nooravi","Dr. Shirin Nooravi","Iran","Clinic","","(818) 274-6312","","http://www.nooravi.com/","4425 Jamboree Rd Suite 184, Newport Beach, CA 92660","https://www.google.com/maps/search/?api=1&query=Dr.%20Shirin%20Nooravi&query_place_id=ChIJW3unOqiZwoARprUG-Uzor14","33.6628935","-117.857929","","ar","Unknown","Unknown","","{day:Monday,hours:9 AM to 6 PM},{day:Tuesday,hours:9 AM to 6 PM},{day:Wednesday,hours:9 AM to 6 PM},{day:Thursday,hours:9 AM to 6 PM},{day:Friday,hours:9 AM to 6 PM},{day:Saturday,hours:10 AM to 5 PM},{day:Sunday,hours:Closed}","FALSE","2026-04-17","coords_outside_Iran"
